GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.40553,-1.518683,145.44,10.81,4,300.95,27 / 28,175321,2019-09-08 10:10:41:945,-1.1612,-1.3921,9.972,0.0037,-0.0082,9.8066,-0.0405,-0.1008,-0.0348,-5.69,-26.75,29.81,348.8,-80.7,-178.16
52.40553,-1.518683,145.44,10.81,4,300.95,27 / 28,175422,2019-09-08 10:10:42:046,-1.6608,-1.2485,10.1178,0.0016,0.0043,9.8066,0.0456,-0.0313,-0.048,-6.06,-27.31,29.56,348.49,-80.73,-178.42
52.40553,-1.518683,145.44,10.81,4,300.95,27 / 28,175521,2019-09-08 10:10:42:145,-0.5625,-0.1715,10.1607,0.0034,0.0014,9.8066,0.0294,-0.0695,0.0746,-6.19,-27.62,29.31,346.97,-80.7,-179.2
52.40553,-1.518683,145.44,10.81,4,300.95,27 / 28,175621,2019-09-08 10:10:42:245,-0.7511,0.434,10.1791,0.0056,-0.0148,9.8065,-0.0195,-0.0018,-0.0027,-5.37,-26.62,29.69,349.72,-80.73,-179.22
52.40553,-1.518683,145.44,10.81,4,300.95,27 / 28,175721,2019-09-08 10:10:42:345,-1.5558,-0.9732,9.4187,0.0051,-0.024,9.8066,-0.0676,-0.0802,0.0527,-5.19,-27,29.63,349.28,-80.57,-179.56
52.40553,-1.518683,145.44,10.81,4,300.95,27 / 28,175822,2019-09-08 10:10:42:446,-1.4485,-1.4229,10.2826,0.0078,0.0105,9.8065,0.107,-0.0851,0.0468,-5,-26.75,29.19,348.03,-80.64,179.74
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,175922,2019-09-08 10:10:42:546,-1.4817,-0.9914,10.4495,0.0031,-0.0079,9.8066,0.0756,-0.0983,0.0392,-4.75,-28.12,28.69,347.49,-80.56,179.38
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176021,2019-09-08 10:10:42:645,-0.9741,-2.0329,9.6653,0.0146,-0.0067,9.8066,-0.0462,-0.11,-0.0286,-4.81,-27.94,29.25,346.81,-80.49,178.83
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176121,2019-09-08 10:10:42:745,-1.2093,-0.5849,9.5318,0.0122,0.001,9.8065,-0.0968,-0.0891,-0.0269,-4.62,-27,28.75,345.49,-80.42,177.67
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176221,2019-09-08 10:10:42:845,-1.1003,-1.2169,10.0959,0.0079,-0.0154,9.8066,-0.0532,-0.0755,-0.0111,-4.06,-27,29.25,346.7,-80.46,176.74
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176321,2019-09-08 10:10:42:945,-1.6554,-1.0839,9.5301,0.0152,-0.0156,9.8066,-0.0461,-0.0983,0.0338,-4.75,-27.25,28.44,342.85,-80.4,175.88
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176421,2019-09-08 10:10:43:045,-1.5242,-1.869,9.2536,-0.0035,0.0202,9.8065,0.0807,-0.0729,-0.0086,-4,-27.44,28.06,344.34,-80.62,175.08
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176522,2019-09-08 10:10:43:146,-1.0719,-1.1628,9.6972,-0.0017,0.0175,9.8066,0.0391,-0.0964,-0.0094,-4,-27.37,27.56,344.23,-80.73,174.96
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176622,2019-09-08 10:10:43:246,-0.5504,-0.697,8.8547,0.003,0.0094,9.8065,-0.1618,-0.122,0.0526,-4,-27.94,27.94,343.84,-80.85,174.68
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176722,2019-09-08 10:10:43:346,-0.7497,-0.0941,8.6655,-0.0026,0.0417,9.8065,-0.0458,-0.1454,0.0202,-3.5,-27.06,27.13,346.07,-80.9,174.75
52.40553,-1.518683,145.44,10.81,4,300.95,26 / 28,176821,2019-09-08 10:10:43:445,-1.8596,-2.0803,10.4494,-0.0033,-0.0311,9.8065,-0.0682,-0.0652,0.0134,-4.94,-27.25,27.19,341.29,-81.28,174.73
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,176921,2019-09-08 10:10:43:545,-0.5638,-2.1824,9.7455,0.006,-0.0051,9.8066,-0.0667,-0.0781,0.0676,-4.87,-27.69,27.06,341.53,-81.33,175.02
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177021,2019-09-08 10:10:43:645,-0.7958,-0.6513,9.5093,-0.006,-0.0198,9.8066,-0.1453,-0.0652,0.0024,-4.31,-27.25,26.81,344.45,-81.27,175.35
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177121,2019-09-08 10:10:43:745,-0.3708,0.2737,10.1145,0.0053,0.0248,9.8066,0.1236,-0.1542,0.0431,-4.25,-27.19,26.81,344.37,-81.4,175.24
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177222,2019-09-08 10:10:43:846,-0.9526,-1.1786,10.6364,-0.0014,0.0061,9.8066,0.1124,-0.0488,-0.0308,-3.69,-27.12,26.31,343.74,-81.49,175.1
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177322,2019-09-08 10:10:43:946,-1.8169,-2.6724,10.0498,0.0047,-0.0164,9.8066,-0.1325,-0.0236,-0.0394,-4.19,-26.87,25.69,343.38,-81.26,174.87
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177421,2019-09-08 10:10:44:045,-1.2426,1.0903,10.5948,0.0089,-0.0131,9.8065,-0.1058,-0.0627,0.0357,-4.31,-27.5,25.69,342.7,-81.23,174.3
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177522,2019-09-08 10:10:44:146,-1.5432,-2.9066,9.4492,0.0049,-0.0208,9.8065,-0.032,-0.0284,-0.0286,-4.06,-27.37,25.75,343.39,-81.21,174.89
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177622,2019-09-08 10:10:44:246,-0.4362,-1.8613,9.3189,-0.0015,-0.0148,9.8066,-0.0627,-0.0853,-0.0451,-3.94,-28.19,25.81,343.19,-81.17,174.83
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177722,2019-09-08 10:10:44:346,-1.2272,0.7999,9.1959,-0.0031,0.0265,9.8065,-0.0666,-0.0845,-0.0303,-3.75,-27.62,25.94,342.75,-81.33,174.41
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 26,177822,2019-09-08 10:10:44:446,-0.7617,0.117,10.0833,-0.0049,0.017,9.8065,-0.0806,0.0014,-0.0872,-3.87,-27.56,24.81,341.76,-81.64,173.92
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,177921,2019-09-08 10:10:44:545,-0.6887,-0.8406,10.7361,-0.0024,0.03,9.8065,0.123,-0.032,-0.0231,-4,-28.44,25.19,340.41,-81.76,172.73
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178022,2019-09-08 10:10:44:646,-0.7397,-0.4653,10.6111,0.0122,-0.0342,9.8065,-0.0597,-0.0968,-0.0238,-3.94,-27.5,24.94,340.42,-81.42,172.77
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178122,2019-09-08 10:10:44:746,-1.6758,-2.1822,9.7564,0.0113,-0.0503,9.8064,-0.1264,-0.0266,-0.0909,-3.5,-27.12,24.31,342.55,-81.31,172.77
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178221,2019-09-08 10:10:44:845,-1.2399,0.1551,10.0566,-0.0058,0.0299,9.8066,0.1434,-0.0831,0.0561,-3.81,-27.81,25,339.31,-81.32,172.01
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178321,2019-09-08 10:10:44:945,0.647,-0.4658,10.323,0.009,0.0468,9.8065,0.0939,0.0231,-0.1381,-4.25,-27.5,25.44,338.52,-81.5,171.14
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178421,2019-09-08 10:10:45:045,-1.9121,-0.1136,9.0993,-0.0074,0.0098,9.8066,0.0777,0.045,-0.0906,-4.44,-26.75,24.88,336.85,-81.26,169.84
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178522,2019-09-08 10:10:45:146,-0.5868,0.498,8.8657,0.0214,0.022,9.8066,-0.1357,-0.0537,0.0418,-4,-27,24.88,335.93,-81.21,169.09
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178621,2019-09-08 10:10:45:245,-2.6222,1.1616,9.1709,-0.0309,0.0657,9.8063,0.1462,0.0142,-0.1629,-3.5,-26.81,24.44,338.68,-81.75,169.35
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178721,2019-09-08 10:10:45:345,-0.896,-1.1123,10.4007,0.0062,0.0126,9.8066,0.0109,-0.0911,0.0321,-4.12,-26.12,24.25,335.56,-81.68,168.93
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178821,2019-09-08 10:10:45:445,-0.8559,0.1796,9.7504,-0.0083,-0.0222,9.8066,-0.1009,-0.0559,-0.0185,-4,-27.06,24.19,336.18,-81.67,169.59
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,178922,2019-09-08 10:10:45:546,-1.2803,-0.8208,10.2187,0.0066,-0.0025,9.8066,0.0428,-0.0306,0.0121,-4.12,-27.12,24.19,336.47,-81.66,169.84
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179021,2019-09-08 10:10:45:645,-0.522,0.4929,10.0064,0.0083,-0.0056,9.8066,-0.0412,-0.049,0.0105,-3.5,-26.75,23.56,338.26,-81.58,169.07
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179121,2019-09-08 10:10:45:745,-1.5779,-0.9677,9.4819,0.0045,0.0151,9.8065,-0.0519,-0.0871,0.0105,-3.37,-27,24.06,338.53,-81.48,169.35
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179221,2019-09-08 10:10:45:845,-1.51,-1.0326,9.602,0.0073,0.0439,9.8065,0.0418,-0.0256,-0.0774,-3.19,-26.44,23.94,337.42,-81.57,168.24
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179321,2019-09-08 10:10:45:945,-0.7238,-0.9232,9.272,0.0064,0.0002,9.8065,-0.0508,-0.0746,0.0172,-3.87,-26.81,24.5,335.11,-81.59,168.21
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179422,2019-09-08 10:10:46:046,-1.8386,-0.4381,9.6283,0.0043,0.0112,9.8066,0.075,-0.0146,-0.0631,-3.37,-26.87,23.69,336.34,-81.68,167.41
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179521,2019-09-08 10:10:46:145,-0.9707,-0.366,9.962,0.0063,-0.0152,9.8065,0.034,-0.0266,-0.0226,-3.56,-26.44,23.56,333.7,-81.73,167.31
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179622,2019-09-08 10:10:46:246,-1.2996,-0.6339,10.3605,0.0015,-0.0296,9.8066,-0.0795,-0.0674,-0.0156,-3.37,-26.56,23.63,336.55,-81.59,167.63
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179722,2019-09-08 10:10:46:346,-1.9694,-0.3878,10.0159,-0.0204,0.0203,9.8066,-0.0013,-0.1112,0.1087,-3.19,-26.56,23.44,336.87,-81.72,168.3
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179821,2019-09-08 10:10:46:445,-0.6907,-0.2741,10.2898,-0.0068,-0.0161,9.8065,-0.0032,-0.076,0.0485,-3.69,-26.75,23.69,335.46,-81.51,169.07
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,179921,2019-09-08 10:10:46:545,-1.4229,-1.0434,9.848,-0.0139,0.0102,9.8066,-0.0805,-0.057,0.0378,-3.75,-27.19,23.56,336.08,-81.55,169.57
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,180022,2019-09-08 10:10:46:646,-1.9529,0.5551,9.7521,-0.0066,0.0167,9.8065,0.1367,-0.0265,0.0044,-3.87,-27.06,23.88,337.1,-81.68,170.37
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,180121,2019-09-08 10:10:46:745,-0.1608,-2.6979,9.9252,0.0186,-0.0502,9.8065,0.109,-0.0478,0.0027,-3.75,-27.12,23.13,336.89,-81.83,170.67
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,180222,2019-09-08 10:10:46:846,-1.8603,-0.3909,9.0019,0.0101,-0.0247,9.8066,0.1262,-0.0811,-0.0511,-3.87,-26.81,22.69,336.86,-81.69,170.72
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,180321,2019-09-08 10:10:46:945,-0.041,-0.5109,9.9193,0.0062,0.0097,9.8066,0.1172,0.0382,-0.1037,-3.19,-26.94,22,337.63,-81.87,169.35
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,180422,2019-09-08 10:10:47:046,-1.5582,1.2498,9.7828,0.0108,-0.0029,9.8066,0.0331,0.0003,-0.0661,-3.12,-28.5,21.81,337.01,-81.98,168.92
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,180521,2019-09-08 10:10:47:145,-1.2557,-0.5372,9.8021,-0.0013,-0.0304,9.8065,0.0247,-0.0097,0.0131,-2.94,-27.94,22.5,336.95,-81.92,168.4
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,180622,2019-09-08 10:10:47:246,-1.1636,0.2502,10.1493,-0.0032,-0.0011,9.8066,0.059,-0.0633,0.0431,-2.69,-27.69,22.81,337.96,-81.84,169.29
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,180722,2019-09-08 10:10:47:346,-1.61,-0.7115,9.8457,-0.0114,-0.0232,9.8066,0.1232,-0.1081,0.1174,-3.19,-27.31,22.88,339.09,-81.94,170.06
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,180822,2019-09-08 10:10:47:446,-1.3675,-1.1762,9.4292,-0.0061,-0.0141,9.8066,-0.0219,-0.0498,-0.0048,-2.56,-28.06,22.19,339.92,-81.89,171.37
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,180922,2019-09-08 10:10:47:546,-2.3088,-0.0805,9.8104,-0.0115,0.0061,9.8066,0.0256,-0.132,0.0163,-3.19,-27.19,22.75,341.48,-82.04,172.02
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181021,2019-09-08 10:10:47:645,-1.2903,0.4379,9.7647,0.0022,0.0192,9.8066,0.0019,-0.0474,-0.0335,-3.37,-26.69,22.06,339.98,-82.16,171.18
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181122,2019-09-08 10:10:47:746,-1.0769,-0.7763,10.3514,0.0049,-0.0153,9.8066,-0.0357,-0.034,-0.0544,-2.06,-27.12,22.06,342.97,-82.17,171.11
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181221,2019-09-08 10:10:47:845,-0.8945,1.0711,10.3696,-0.006,0.0023,9.8066,0.1536,0.0033,-0.0004,-2.69,-26.87,21.75,340.24,-82.16,171.39
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181321,2019-09-08 10:10:47:945,0.1458,-0.734,9.5183,0.0025,-0.0299,9.8065,0.0243,0.0118,0.0079,-2.31,-26.69,21.94,344.9,-82.13,172.73
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181422,2019-09-08 10:10:48:046,-1.6915,1.3115,10.1244,-0.0174,0.0046,9.8066,0.0291,0.0285,0.0201,-2.69,-26.75,21.81,343.8,-82.08,174.39
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181521,2019-09-08 10:10:48:145,-1.4061,-0.0821,9.3675,-0.0002,0.0064,9.8066,-0.0713,-0.0415,0.0409,-2.69,-27.37,21.38,344.82,-82.1,175.71
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181621,2019-09-08 10:10:48:245,-1.228,1.369,9.5838,-0.0041,0.0197,9.8066,0.1521,-0.0435,0.0192,-3.19,-26.87,21.94,345.79,-82.15,176.02
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181721,2019-09-08 10:10:48:345,-2.2769,0.4574,9.6684,-0.0057,-0.0236,9.8066,0.0858,-0.0559,0.0612,-3.12,-27.44,21.06,345.42,-82.14,176.19
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 27,181822,2019-09-08 10:10:48:446,-1.5051,0.9525,9.6957,0.0107,-0.0229,9.8065,-0.1079,-0.0708,-0.0109,-3.25,-27.44,20.88,345.67,-82.15,176.4
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,181922,2019-09-08 10:10:48:546,-0.207,0.3649,9.5246,0.0025,0.0298,9.8065,0.0978,-0.0778,0.0631,-2.87,-27.12,20.88,344.64,-82,175.6
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182021,2019-09-08 10:10:48:645,-1.2121,0.6263,9.4337,-0.0103,0.0201,9.8066,0.1022,-0.0361,-0.0424,-2.5,-27.25,21.25,348.03,-82.14,175.66
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182122,2019-09-08 10:10:48:746,-1.621,0.9314,9.5959,0.0059,0.0092,9.8066,-0.0002,-0.0917,0.0166,-3.19,-27.5,20.94,344.21,-82.1,175.21
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182221,2019-09-08 10:10:48:845,-1.1644,0.8385,9.471,-0.0101,0.0191,9.8066,-0.0098,-0.0355,-0.0487,-2.31,-27.19,21.56,348.18,-82.21,175.42
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182321,2019-09-08 10:10:48:945,-0.3963,0.0304,9.7051,0.0014,0.0005,9.8066,-0.0516,-0.0395,-0.0212,-2.69,-26.5,20.56,344.93,-82.19,175.67
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182421,2019-09-08 10:10:49:045,-1.5129,0.3972,9.6942,-0.0041,-0.0036,9.8066,0.0256,-0.068,0.0343,-2.81,-27.31,19.69,344.06,-82.22,175.58
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182522,2019-09-08 10:10:49:146,-1.4239,1.8812,9.7007,-0.015,0.0223,9.8066,0.0904,-0.0118,-0.0139,-2.37,-27.12,20.81,348.95,-82.13,176.42
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182622,2019-09-08 10:10:49:246,-0.4829,-0.6225,10.3068,-0.0028,-0.0053,9.8066,0.0225,-0.1428,0.0996,-2.56,-27.06,20.63,347.09,-82.08,177.58
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182721,2019-09-08 10:10:49:345,-0.9513,1.194,9.8458,-0.0201,0.0141,9.8065,0.0696,-0.0733,-0.0133,-2.87,-26.75,20.31,349.33,-82.14,179.9
52.405643,-1.519874,143.8,10.6,4,253.31,24 / 26,182821,2019-09-08 10:10:49:445,-1.028,1.0151,10.5236,0,0.0027,9.8066,-0.0194,-0.0711,-0.0121,-2.94,-27.69,20.31,349.99,-82.07,-179.48
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,182921,2019-09-08 10:10:49:545,-0.8722,0.3199,9.9541,-0.0052,0.0118,9.8066,0.0031,-0.0732,0.0076,-2.62,-27.5,20.19,350.81,-82.18,-178.91
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183022,2019-09-08 10:10:49:646,-0.6873,0.2579,10.0857,-0.0014,0.0257,9.8066,0.0947,-0.0419,-0.0133,-2.75,-26.75,20.75,351.3,-82.29,-179.02
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183122,2019-09-08 10:10:49:746,-0.6516,0.8977,10.4229,0.0087,-0.0236,9.8065,-0.0065,-0.0947,-0.0084,-2.44,-27.25,19.69,354.24,-82.23,-178.95
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183221,2019-09-08 10:10:49:845,-1.7689,0.1246,9.4945,0.0036,-0.0208,9.8066,-0.0958,-0.0697,0.0241,-2.31,-27.75,19.44,353.35,-82.02,-179.23
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183321,2019-09-08 10:10:49:945,-1.0568,-0.0395,9.8899,-0.0014,-0.0065,9.8066,-0.0291,0.0217,-0.0105,-2.87,-28,20,350.35,-82.05,-179.19
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183422,2019-09-08 10:10:50:046,-1.6553,1.4895,9.8575,0.0012,-0.0124,9.8065,-0.1008,-0.073,0.0645,-3.06,-27.56,19.56,350.36,-82.1,-179.19
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183522,2019-09-08 10:10:50:146,-0.6375,0.6584,9.8758,-0.0036,-0.0196,9.8066,0.0105,-0.0102,-0.0238,-2.69,-27.56,20.5,351.28,-82.24,-178.96
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183621,2019-09-08 10:10:50:245,-1.2644,1.7608,10.29,-0.0013,-0.0248,9.8066,-0.0221,-0.0699,0.0422,-2.69,-27.81,20.25,350.81,-81.99,-178.8
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183721,2019-09-08 10:10:50:345,-0.8399,0.7635,10.0449,-0.0034,-0.0034,9.8066,0.0098,-0.0923,0.0135,-2.81,-27.69,20.13,352.29,-81.88,-177.6
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183821,2019-09-08 10:10:50:445,-0.7116,0.4641,9.8394,-0.0028,0.0057,9.8065,0.0515,-0.1456,0.0249,-1.81,-27.06,20.13,356.34,-81.82,-177.21
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,183922,2019-09-08 10:10:50:546,-3.2805,0.7942,9.9726,0.0053,-0.0163,9.8066,-0.1452,-0.0461,0.0435,-2.62,-27.12,20,353.48,-81.78,-176.68
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184021,2019-09-08 10:10:50:645,-0.3894,0.6808,9.45,-0.0124,0.0212,9.8066,0.0663,0.0123,-0.0036,-1.62,-26.69,19.88,356.98,-81.95,-176.71
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184122,2019-09-08 10:10:50:746,0.3422,1.8295,10.5077,0.0097,-0.0027,9.8066,-0.0446,-0.1236,0.0532,-2,-27.37,19.38,356.47,-81.83,-176.78
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184221,2019-09-08 10:10:50:845,-0.4433,1.1164,10.0713,-0.0073,0.0052,9.8066,0.0001,-0.0334,-0.0762,-1.75,-27.81,19.13,356.56,-81.83,-176.68
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184322,2019-09-08 10:10:50:946,-0.8423,0.0973,9.3753,-0.0067,-0.003,9.8066,-0.0463,-0.0915,-0.0204,-1.81,-27,19.25,356.03,-81.82,-177.12
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184421,2019-09-08 10:10:51:045,-2.0423,1.7183,10.0082,-0.0006,0.002,9.8066,-0.0188,-0.022,0.0282,-2.19,-27.44,18.69,356.59,-81.8,-176.68
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184521,2019-09-08 10:10:51:145,-0.8086,-0.2453,9.8884,0.0037,-0.0357,9.8066,-0.0581,-0.063,0.0226,-1.87,-27.75,19,356.58,-81.62,-176.64
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184621,2019-09-08 10:10:51:245,-1.4885,0.5291,9.9475,-0.0022,-0.0077,9.8065,0.0217,-0.0885,0.0467,-1.75,-27.69,19.81,357.52,-81.59,-176.24
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184721,2019-09-08 10:10:51:345,-0.2926,0.7463,10.3394,0.005,0.0015,9.8066,0.0146,-0.0235,-0.0202,-1.87,-28.19,19.06,357.39,-81.59,-176.02
52.405643,-1.519874,143.8,10.6,4,253.31,26 / 27,184821,2019-09-08 10:10:51:445,-0.4337,0.5719,9.6449,-0.0058,0.0059,9.8066,0.0063,-0.038,0.0149,-1.62,-27.37,19.31,357.4,-81.52,-176.02
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,184921,2019-09-08 10:10:51:545,-0.6965,0.8657,10.4068,-0.004,-0.0033,9.8066,-0.0094,-0.0228,-0.0173,-2.19,-27.56,18.75,358.06,-81.57,-175.49
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185021,2019-09-08 10:10:51:645,-1.0438,1.5723,9.1587,-0.0007,0.0127,9.8066,0.0111,-0.0342,-0.0158,-1.5,-27.5,18.56,2.29,-81.61,-175.2
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185122,2019-09-08 10:10:51:746,-1.5011,1.082,9.3761,-0.0044,-0.0039,9.8066,-0.0337,-0.0627,0.0515,-1.56,-27.56,18.69,358.86,-81.53,-174.87
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185221,2019-09-08 10:10:51:845,-0.4335,0.3926,9.8092,-0.0019,0.0093,9.8066,0.0585,-0.0278,-0.0236,-1.06,-27.37,19.13,2.91,-81.59,-174.71
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185321,2019-09-08 10:10:51:945,-0.5739,0.9895,10.7416,-0.006,-0.0086,9.8066,-0.0294,-0.0289,-0.0247,-1.25,-26.69,18.63,2.64,-81.57,-174.93
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185421,2019-09-08 10:10:52:045,-1.1727,0.4552,9.7729,-0.0056,-0.0024,9.8066,0.0038,-0.0746,0.0008,-0.81,-27.12,17.69,3.31,-81.42,-174.28
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185521,2019-09-08 10:10:52:145,0.2031,0.0466,9.3115,0.0072,-0.0117,9.8066,-0.0802,-0.0956,0.0105,-1.25,-27,18.44,3.69,-81.37,-174
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185621,2019-09-08 10:10:52:245,-0.3675,1.0369,10.0694,0.0034,0.0115,9.8066,-0.0002,-0.0634,0.036,-0.87,-26.94,17.44,3.5,-81.51,-173.99
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185721,2019-09-08 10:10:52:345,-0.3759,1.7984,10.225,-0.0004,0.0107,9.8066,0.0755,0.0192,-0.0197,-1.12,-27.37,17.81,4.32,-81.67,-173.48
52.405643,-1.519874,143.8,10.6,4,253.31,25 / 28,185821,2019-09-08 10:10:52:445,-1.1512,0.6085,9.4774,-0.0089,-0.0002,9.8066,0.0814,-0.0177,0.0439,-1.12,-26.19,18.19,4.35,-81.61,-173.43
52.405594,-1.52145,142.98,10.12,4,278.75,24 / 27,185922,2019-09-08 10:10:52:546,0.209,1.2199,9.8682,0.0042,-0.007,9.8066,0.0232,-0.1049,0.0563,-1.69,-26.69,17.38,0.1,-81.6,-173.21
52.405594,-1.52145,142.98,10.12,4,278.75,24 / 27,186021,2019-09-08 10:10:52:645,-1.3202,2.1172,9.7843,-0.0037,0.0027,9.8066,-0.0183,-0.0815,0.069,-1.31,-25.81,17.69,5.44,-81.52,-172.6
52.405594,-1.52145,142.98,10.12,4,278.75,24 / 27,186122,2019-09-08 10:10:52:746,-0.5493,0.1878,9.4786,0.0113,-0.023,9.8066,-0.0732,-0.0984,-0.0222,-1.25,-26.81,17.31,5.79,-81.41,-172.28
